ID,mese,annrif,progind,sesso,eta10,staciv4,reg,rip,istr4,condogg,posiz4,ateco3,cond4,ORARIO,RAPP,CODPROF7,progesc,DEST_EIE,DEST_ERE,DEST_EPR,MOTESC,PARTESC,NPARTESC,EMEZZO,TRIM
29251,9,2020,46658,2,3,2,100,3,3,3,0,0,3,0,0,0,2,1,11,41,1,1,2,5,3
29252,7,2020,46668,1,4,1,30,1,2,1,2,1,1,2,1,5,1,1,3,14,1,1,4,5,3
29253,7,2020,46668,1,4,1,30,1,2,1,2,1,1,2,1,5,2,1,3,14,1,1,4,5,3
29254,8,2020,46747,2,5,2,170,4,3,1,1,3,1,1,2,3,1,1,13,69,8,1,3,5,3
29255,10,2020,46826,2,5,2,80,2,2,3,0,0,3,0,0,0,1,1,15,61,2,1,2,2,4
29256,10,2020,46866,1,7,2,30,1,3,3,1,2,4,0,0,5,1,1,1,103,1,1,2,5,4
29257,9,2020,46870,2,6,1,10,1,2,1,2,3,1,1,2,6,1,1,7,9,1,2,1,7,3
29258,7,2020,46886,1,6,2,120,3,3,1,1,2,1,1,2,2,1,1,13,66,1,1,4,4,3
29259,8,2020,46890,1,4,3,190,5,3,3,1,3,2,0,0,5,1,1,19,87,1,2,1,5,3
29260,8,2020,46890,1,4,3,190,5,3,3,1,3,2,0,0,5,2,1,19,87,1,2,1,1,3
29261,8,2020,46890,1,4,3,190,5,3,3,1,3,2,0,0,5,3,1,19,88,1,2,1,5,3
29262,5,2020,46899,2,4,2,150,4,2,3,0,0,3,0,0,0,1,1,15,63,2,2,1,5,2
29263,9,2020,46928,1,7,2,10,1,3,3,2,2,4,0,0,5,1,1,1,4,1,1,2,5,3
29264,8,2020,46975,2,6,2,60,2,2,1,4,2,1,0,0,5,1,1,5,25,1,1,2,5,3
29265,9,2020,46994,2,6,4,30,1,2,3,2,2,3,0,0,5,1,1,4,22,1,2,1,5,3
29266,5,2020,46996,1,2,1,40,2,2,3,0,0,3,0,0,0,1,1,4,21,1,2,1,7,2
29267,8,2020,47089,1,3,2,120,3,4,1,1,3,1,1,2,2,1,1,12,58,1,1,2,5,3
29268,8,2020,47122,2,1,1,30,1,1,0,0,0,0,0,0,0,1,1,3,17,1,1,3,5,3
29269,10,2020,47166,2,4,2,30,1,4,1,1,3,1,1,2,2,1,1,3,17,1,1,3,5,4
29270,10,2020,47166,2,4,2,30,1,4,1,1,3,1,1,2,2,2,1,3,14,1,1,3,5,4
29271,8,2020,47197,2,1,1,120,3,1,0,0,0,0,0,0,0,1,1,12,58,1,1,3,5,3
29272,8,2020,47197,2,1,1,120,3,1,0,0,0,0,0,0,0,2,1,12,58,1,1,3,5,3
29273,11,2020,47198,1,5,2,60,2,3,1,2,1,1,1,2,5,1,1,6,30,1,1,4,5,4
29274,11,2020,47198,1,5,2,60,2,3,1,2,1,1,1,2,5,2,1,6,30,1,1,3,5,4
29275,11,2020,47198,1,5,2,60,2,3,1,2,1,1,1,2,5,3,1,6,30,1,1,3,5,4
29276,11,2020,47202,1,8,2,20,1,2,3,2,3,4,0,0,5,1,1,2,7,5,1,2,5,4
29277,6,2020,47263,2,7,4,40,2,2,3,1,3,4,0,0,2,1,1,4,22,2,2,1,5,2
29278,6,2020,47263,2,7,4,40,2,2,3,1,3,4,0,0,2,2,1,4,22,2,2,1,5,2
29279,6,2020,47263,2,7,4,40,2,2,3,1,3,4,0,0,2,3,1,4,22,1,2,1,5,2
29280,6,2020,47263,2,7,4,40,2,2,3,1,3,4,0,0,2,4,1,4,22,1,2,1,5,2
29281,7,2020,47264,1,7,2,50,2,2,3,2,2,4,0,0,5,1,1,5,25,2,1,2,5,3
29282,7,2020,47268,2,2,1,150,4,2,3,0,0,3,0,0,0,1,1,18,78,1,1,3,5,3
29283,1,2020,47358,2,5,3,120,3,4,3,1,3,3,0,0,2,1,1,12,58,1,1,3,5,1
29284,7,2020,47360,2,2,1,50,2,2,3,0,0,3,0,0,0,1,1,6,30,1,1,3,5,3
29285,7,2020,47360,2,2,1,50,2,2,3,0,0,3,0,0,0,2,1,6,30,1,1,3,5,3
29286,12,2020,47392,1,6,2,70,1,4,3,4,3,4,0,0,2,1,1,3,15,2,1,2,5,4
29287,10,2020,47406,1,7,3,100,3,2,3,1,3,4,0,0,7,1,1,10,55,11,2,1,5,4
29288,10,2020,47406,1,7,3,100,3,2,3,1,3,4,0,0,7,2,1,10,55,1,2,1,5,4
29289,2,2020,47454,2,6,1,90,3,3,1,1,3,1,1,1,2,1,1,9,48,1,2,1,5,1
29290,2,2020,47454,2,6,1,90,3,3,1,1,3,1,1,1,2,2,1,9,48,1,2,1,5,1
29291,2,2020,47454,2,6,1,90,3,3,1,1,3,1,1,1,2,3,1,9,48,1,2,1,5,1
29292,2,2020,47454,2,6,1,90,3,3,1,1,3,1,1,1,2,4,1,9,48,1,2,1,5,1
29293,2,2020,47454,2,6,1,90,3,3,1,1,3,1,1,1,2,5,1,9,47,1,2,1,5,1
29294,11,2020,47459,2,4,2,50,2,4,1,4,3,1,0,0,2,1,1,5,27,1,1,3,5,4
29295,10,2020,47492,1,5,2,50,2,3,1,2,2,1,1,2,5,1,1,5,23,9,1,4,5,4
29296,10,2020,47492,1,5,2,50,2,3,1,2,2,1,1,2,5,2,1,5,23,1,1,4,5,4
29297,10,2020,47492,1,5,2,50,2,3,1,2,2,1,1,2,5,3,1,5,23,9,1,4,5,4
29298,10,2020,47492,1,5,2,50,2,3,1,2,2,1,1,2,5,4,1,5,23,9,1,4,5,4
29299,8,2020,47539,1,6,2,50,2,2,3,1,3,4,0,0,2,1,1,8,39,2,1,2,5,3
29300,2,2020,47543,2,1,1,50,2,2,0,0,0,0,0,0,0,1,1,5,27,1,1,3,5,1
29301,7,2020,47574,1,6,2,200,5,3,1,1,2,1,1,2,3,1,1,20,92,2,1,2,5,3
29302,2,2020,47588,1,3,1,40,2,3,1,1,3,1,1,2,2,1,1,3,15,7,2,1,5,1
29303,2,2020,47588,1,3,1,40,2,3,1,1,3,1,1,2,2,2,1,3,15,7,2,1,5,1
29304,12,2020,47607,2,1,1,10,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,3,5,4
29305,8,2020,47611,1,8,2,20,1,2,3,2,3,4,0,0,5,1,1,2,7,5,1,2,5,3
29306,8,2020,47624,1,2,1,30,1,2,3,0,0,3,0,0,0,1,1,3,17,2,1,5,5,3
29307,9,2020,47634,2,6,1,30,1,3,1,2,3,1,2,2,6,1,1,3,16,1,2,1,6,3
29308,6,2020,47708,2,1,1,60,2,1,0,0,0,0,0,0,0,1,1,6,93,1,1,4,5,2
29309,6,2020,47708,2,1,1,60,2,1,0,0,0,0,0,0,0,2,1,6,93,9,1,4,5,2
29310,6,2020,47708,2,1,1,60,2,1,0,0,0,0,0,0,0,3,1,6,93,1,1,4,5,2
29311,7,2020,47709,2,3,1,30,1,4,1,1,2,1,1,2,2,1,1,3,97,1,1,2,5,3
29312,7,2020,47709,2,3,1,30,1,4,1,1,2,1,1,2,2,2,1,3,14,1,1,2,5,3
29313,2,2020,47758,2,6,2,90,3,3,1,2,2,1,1,2,5,1,1,9,100,6,1,2,5,1
29314,7,2020,47760,2,5,2,50,2,3,1,4,3,1,0,0,2,1,1,6,30,1,1,3,5,3
29315,7,2020,47760,2,5,2,50,2,3,1,4,3,1,0,0,2,2,1,6,30,1,1,3,5,3
29316,2,2020,47769,1,7,2,70,1,2,3,1,3,4,0,0,3,1,1,7,11,11,1,2,5,1
29317,2,2020,47769,1,7,2,70,1,2,3,1,3,4,0,0,3,2,1,7,11,2,1,2,5,1
29318,2,2020,47769,1,7,2,70,1,2,3,1,3,4,0,0,3,3,1,7,11,2,1,2,5,1
29319,2,2020,47769,1,7,2,70,1,2,3,1,3,4,0,0,3,4,1,9,45,1,1,2,5,1
29320,10,2020,47770,2,6,2,40,2,3,3,0,0,3,0,0,0,1,1,4,22,5,1,2,5,4
29321,10,2020,47770,2,6,2,40,2,3,3,0,0,3,0,0,0,2,1,4,22,5,1,2,5,4
29322,6,2020,47776,2,4,2,150,4,2,3,0,0,3,0,0,0,1,1,15,61,2,1,5,5,2
29323,1,2020,47783,1,2,1,30,1,2,3,0,0,3,0,0,0,1,1,3,15,4,1,4,5,1
29324,9,2020,47812,1,1,1,50,2,1,0,0,0,0,0,0,0,1,1,5,27,1,1,3,5,3
29325,6,2020,47832,2,1,1,100,3,1,0,0,0,0,0,0,0,1,1,12,56,1,1,4,5,2
29326,7,2020,47844,1,7,2,150,4,1,3,4,3,4,0,0,4,1,1,15,65,1,1,2,5,3
29327,6,2020,47871,1,6,2,80,2,3,1,1,3,1,1,2,2,1,1,3,15,8,1,2,5,2
29328,12,2020,47923,2,5,3,190,5,2,3,4,3,2,0,0,4,1,1,19,87,8,2,1,5,4
29329,12,2020,47923,2,5,3,190,5,2,3,4,3,2,0,0,4,2,1,19,87,8,2,1,5,4
29330,9,2020,47960,2,6,2,40,2,4,1,1,3,1,1,2,3,1,1,4,21,9,1,2,5,3
29331,9,2020,47960,2,6,2,40,2,4,1,1,3,1,1,2,3,2,1,4,21,9,1,2,5,3
29332,9,2020,47960,2,6,2,40,2,4,1,1,3,1,1,2,3,3,1,4,22,9,1,2,5,3
29333,9,2020,47960,2,6,2,40,2,4,1,1,3,1,1,2,3,4,1,4,21,9,1,3,5,3
29334,9,2020,47960,2,6,2,40,2,4,1,1,3,1,1,2,3,5,1,4,22,9,1,3,5,3
29335,9,2020,47982,1,5,2,30,1,4,1,3,3,1,0,0,2,1,1,3,15,4,1,4,5,3
29336,7,2020,47990,2,8,4,90,3,3,1,4,3,4,0,0,6,1,1,8,37,2,2,1,2,3
29337,7,2020,47990,2,8,4,90,3,3,1,4,3,4,0,0,6,2,1,8,37,2,2,1,2,3
29338,9,2020,48059,1,1,1,110,3,2,0,0,0,0,0,0,0,1,1,11,44,1,1,4,5,3
29339,9,2020,48059,1,1,1,110,3,2,0,0,0,0,0,0,0,2,1,11,44,1,1,4,6,3
29340,8,2020,48132,1,5,2,60,2,4,1,1,3,1,1,2,2,1,2,169,0,1,1,2,5,3
29341,6,2020,48179,2,7,2,40,2,2,3,1,2,4,0,0,2,1,2,121,0,6,2,1,5,2
29342,1,2020,48197,2,5,3,150,4,4,1,1,3,1,1,2,2,1,1,15,64,1,1,2,5,1
29343,9,2020,48198,2,1,1,40,2,1,0,0,0,0,0,0,0,1,1,4,22,1,1,4,5,3
29344,9,2020,48198,2,1,1,40,2,1,0,0,0,0,0,0,0,2,1,4,21,1,1,4,5,3
29345,9,2020,48198,2,1,1,40,2,1,0,0,0,0,0,0,0,3,1,4,21,1,1,4,5,3
29346,8,2020,48211,2,6,3,150,4,1,3,1,3,3,0,0,4,1,1,14,70,2,2,1,5,3
29347,7,2020,48243,1,4,1,60,2,4,1,3,3,1,0,0,2,1,1,6,30,1,2,1,5,3
29348,7,2020,48243,1,4,1,60,2,4,1,3,3,1,0,0,2,2,1,6,30,1,2,1,5,3
29349,7,2020,48268,1,3,1,120,3,3,1,2,3,1,1,2,6,1,1,12,58,6,1,3,5,3
29350,7,2020,48268,1,3,1,120,3,3,1,2,3,1,1,2,6,2,1,12,58,6,1,3,5,3
29351,9,2020,48274,1,4,2,80,2,2,1,2,2,1,1,2,5,1,1,3,17,1,1,4,5,3
29352,1,2020,48292,1,4,2,150,4,3,1,1,3,1,1,2,7,1,1,15,63,5,1,3,5,1
29353,8,2020,48309,2,2,1,50,2,3,1,2,3,1,2,1,4,1,1,5,27,1,2,1,5,3
29354,2,2020,48333,1,2,1,40,2,2,3,0,0,3,0,0,0,1,1,4,21,1,1,5,5,1
29355,2,2020,48338,1,5,2,60,2,3,1,1,2,1,1,2,3,1,1,6,30,1,1,2,5,1
29356,8,2020,48346,2,6,4,60,2,3,1,4,2,1,0,0,5,1,1,6,30,1,2,1,5,3
29357,8,2020,48346,2,6,4,60,2,3,1,4,2,1,0,0,5,2,1,6,30,1,2,1,5,3
29358,8,2020,48346,2,6,4,60,2,3,1,4,2,1,0,0,5,3,1,6,93,9,2,1,5,3
29359,1,2020,48373,2,2,1,110,3,3,2,0,0,2,0,0,0,1,1,11,41,8,2,1,5,1
29360,8,2020,48397,2,5,2,180,4,3,2,1,3,2,0,0,3,1,1,18,80,4,1,2,5,3
29361,7,2020,48406,2,1,1,60,2,2,0,0,0,0,0,0,0,1,1,5,27,1,1,4,5,3
29362,8,2020,48439,1,1,1,60,2,1,0,0,0,0,0,0,0,1,1,6,30,1,1,5,5,3
29363,8,2020,48439,1,1,1,60,2,1,0,0,0,0,0,0,0,2,1,6,30,1,1,5,5,3
29364,6,2020,48460,1,6,2,100,3,4,1,3,3,1,0,0,2,1,1,11,43,2,1,3,5,2
29365,8,2020,48545,2,1,1,50,2,1,0,0,0,0,0,0,0,1,1,5,24,1,1,3,5,3
29366,8,2020,48545,2,1,1,50,2,1,0,0,0,0,0,0,0,2,1,5,29,1,1,3,5,3
29367,2,2020,48576,2,3,1,80,2,3,1,1,3,1,1,2,4,1,1,9,48,1,1,2,5,1
29368,6,2020,48615,2,7,2,80,2,2,3,2,2,4,0,0,5,1,1,8,40,2,1,4,5,2
29369,6,2020,48615,2,7,2,80,2,2,3,2,2,4,0,0,5,2,1,8,40,2,1,4,5,2
29370,6,2020,48615,2,7,2,80,2,2,3,2,2,4,0,0,5,3,1,8,40,2,1,2,5,2
29371,2,2020,48617,1,5,2,40,2,4,1,3,3,1,0,0,2,1,1,4,21,1,1,5,5,1
29372,9,2020,48663,1,3,2,150,4,3,1,1,3,1,1,2,4,1,1,15,63,1,1,4,5,3
29373,1,2020,48701,2,8,2,80,2,3,3,0,0,3,0,0,0,1,1,8,36,1,1,2,5,1
29374,1,2020,48701,2,8,2,80,2,3,3,0,0,3,0,0,0,2,1,8,36,3,1,2,5,1
29375,7,2020,48720,1,6,2,160,4,4,1,1,3,1,1,2,2,1,1,16,73,1,1,2,5,3
29376,9,2020,48748,2,6,3,50,2,2,1,2,3,1,1,2,4,1,1,5,27,1,2,1,5,3
29377,9,2020,48748,2,6,3,50,2,2,1,2,3,1,1,2,4,2,1,5,29,2,2,1,5,3
29378,9,2020,48748,2,6,3,50,2,2,1,2,3,1,1,2,4,3,1,5,28,1,2,1,5,3
29379,8,2020,48752,2,1,1,150,4,2,0,0,0,0,0,0,0,1,1,15,61,1,1,3,5,3
29380,7,2020,48760,2,5,1,40,2,3,1,1,1,1,1,2,3,1,1,4,21,2,2,1,5,3
29381,9,2020,48786,2,2,1,120,3,3,1,4,3,3,0,0,2,1,1,12,58,1,1,2,5,3
29382,9,2020,48813,1,6,2,30,1,2,3,2,3,2,0,0,6,1,1,8,35,1,1,2,5,3
29383,9,2020,48813,1,6,2,30,1,2,3,2,3,2,0,0,6,2,1,8,33,1,1,2,5,3
29384,9,2020,48813,1,6,2,30,1,2,3,2,3,2,0,0,6,3,1,3,17,1,1,2,5,3
29385,7,2020,48824,1,4,1,120,3,2,1,2,3,1,2,2,6,1,1,12,58,9,1,3,5,3
29386,2,2020,48871,2,7,1,120,3,4,3,1,3,4,0,0,2,1,1,15,63,1,2,1,2,1
29387,9,2020,48919,1,1,1,50,2,1,0,0,0,0,0,0,0,1,1,5,23,9,1,4,5,3
29388,1,2020,48932,2,6,2,150,4,4,1,1,3,1,1,2,2,1,1,12,58,2,2,1,5,1
29389,9,2020,48992,2,6,2,10,1,3,1,1,3,1,1,2,2,1,1,1,4,1,1,2,5,3
29390,2,2020,49003,2,2,1,30,1,3,1,2,3,1,1,1,4,1,2,200,0,1,2,1,6,1
29391,1,2020,49010,1,5,2,120,3,4,1,4,3,1,0,0,2,1,1,13,66,4,1,2,5,1
29392,7,2020,49032,1,8,2,50,2,4,3,3,3,4,0,0,2,1,1,6,30,1,1,3,5,3
29393,7,2020,49032,1,8,2,50,2,4,3,3,3,4,0,0,2,2,1,6,30,1,1,3,5,3
29394,2,2020,49048,1,6,2,90,3,3,3,1,2,4,0,0,2,1,1,9,100,6,1,2,5,1
29395,1,2020,49055,2,3,1,150,4,3,2,0,0,2,0,0,0,1,1,15,61,2,1,3,5,1
29396,1,2020,49093,2,5,1,130,4,3,1,1,3,1,1,2,2,1,1,13,66,1,2,1,5,1
29397,2,2020,49117,1,1,1,120,3,1,0,0,0,0,0,0,0,1,1,12,58,1,1,4,6,1
29398,8,2020,49168,1,7,4,150,4,3,3,3,3,4,0,0,2,1,1,12,59,1,2,1,5,3
29399,8,2020,49169,2,4,2,30,1,4,1,1,3,1,2,2,2,1,1,8,33,1,1,2,5,3
29400,5,2020,49213,2,2,1,30,1,3,3,0,0,3,0,0,0,1,1,3,13,1,1,3,5,2
29401,5,2020,49223,1,2,1,150,4,2,3,0,0,3,0,0,0,1,1,15,61,2,1,3,5,2
29402,1,2020,49227,1,6,2,90,3,1,3,2,3,2,0,0,5,1,1,9,46,2,1,2,4,1
29403,7,2020,49242,1,6,3,30,1,2,2,2,3,2,0,0,5,1,1,3,17,11,2,1,5,3
29404,6,2020,49255,1,5,2,200,5,2,1,2,1,1,1,1,5,1,1,20,92,1,2,1,5,2
29405,9,2020,49271,2,1,1,30,1,1,0,0,0,0,0,0,0,1,1,15,64,2,1,3,5,3
29406,9,2020,49335,1,2,1,80,2,4,3,0,0,3,0,0,0,1,1,8,38,1,2,1,5,3
29407,6,2020,49369,1,4,2,40,2,4,1,1,3,1,1,2,2,1,1,4,22,9,1,5,5,2
29408,6,2020,49369,1,4,2,40,2,4,1,1,3,1,1,2,2,2,1,5,27,1,1,2,5,2
29409,6,2020,49369,1,4,2,40,2,4,1,1,3,1,1,2,2,3,1,4,22,9,1,5,5,2
29410,7,2020,49370,2,7,4,10,1,3,3,1,3,4,0,0,3,1,1,1,4,1,1,2,5,3
29411,2,2020,49441,1,8,2,30,1,3,3,1,2,4,0,0,2,1,1,3,16,4,2,1,6,1
29412,7,2020,49447,1,6,2,70,1,3,1,1,3,1,1,2,2,1,1,1,4,1,1,2,5,3
29413,7,2020,49447,1,6,2,70,1,3,1,1,3,1,1,2,2,2,1,1,4,1,1,2,5,3
29414,7,2020,49447,1,6,2,70,1,3,1,1,3,1,1,2,2,3,1,1,4,1,1,2,5,3
29415,1,2020,49480,1,4,1,60,2,3,1,1,3,1,1,2,3,1,1,6,30,9,2,1,5,1
29416,1,2020,49480,1,4,1,60,2,3,1,1,3,1,1,2,3,2,1,6,30,1,2,1,5,1
29417,10,2020,49491,1,4,2,90,3,3,1,1,3,1,1,2,3,1,1,8,99,2,1,4,5,4
29418,6,2020,49510,1,4,2,150,4,1,3,2,2,2,0,0,6,1,1,15,61,2,1,5,5,2
29419,9,2020,49522,1,6,2,120,3,3,1,1,3,1,1,2,2,1,1,12,56,1,1,2,5,3
29420,10,2020,49531,1,6,2,90,3,3,1,4,3,1,0,0,2,1,1,9,46,1,1,2,5,4
29421,6,2020,49541,1,5,3,60,2,3,1,3,3,1,0,0,2,1,1,6,31,1,1,3,5,2
29422,8,2020,49569,2,4,1,190,5,3,1,1,3,1,1,2,4,1,1,19,82,1,2,1,5,3
29423,6,2020,49585,1,6,2,80,2,3,1,2,3,1,1,2,5,1,1,8,34,2,1,2,5,2
29424,6,2020,49585,1,6,2,80,2,3,1,2,3,1,1,2,5,2,1,1,6,6,1,2,5,2
29425,6,2020,49585,1,6,2,80,2,3,1,2,3,1,1,2,5,3,1,8,33,1,1,2,5,2
29426,6,2020,49585,1,6,2,80,2,3,1,2,3,1,1,2,5,4,1,8,34,2,1,2,5,2
29427,7,2020,49596,1,8,2,30,1,1,3,4,2,4,0,0,5,1,1,8,34,2,1,2,5,3
29428,7,2020,49636,1,6,4,30,1,2,1,1,3,1,1,2,3,1,1,3,15,8,2,1,5,3
29429,12,2020,49637,2,2,1,80,2,2,3,0,0,3,0,0,0,1,1,1,6,6,1,4,5,4
29430,12,2020,49637,2,2,1,80,2,2,3,0,0,3,0,0,0,2,1,8,34,2,1,4,5,4
29431,1,2020,49642,2,5,2,120,3,4,1,1,3,1,1,2,2,1,1,13,66,4,1,2,5,1
29432,1,2020,49643,2,3,2,100,3,2,2,0,0,2,0,0,0,1,1,3,17,2,1,4,5,1
29433,9,2020,49655,2,7,2,50,2,2,3,2,2,4,0,0,5,1,1,5,25,1,1,2,6,3
29434,9,2020,49713,1,7,2,30,1,3,3,1,3,4,0,0,2,1,1,3,15,2,1,2,5,3
29435,9,2020,49768,1,8,3,120,3,4,1,3,3,1,0,0,2,1,1,12,58,7,2,1,7,3
29436,9,2020,49768,1,8,3,120,3,4,1,3,3,1,0,0,2,2,1,12,58,7,2,1,7,3
29437,10,2020,49826,2,5,2,80,2,3,1,1,2,1,1,2,2,1,1,4,22,1,1,3,5,4
29438,2,2020,49848,2,7,2,110,3,4,3,1,3,4,0,0,2,1,1,5,28,1,1,2,6,1
29439,6,2020,49872,1,2,1,150,4,3,3,0,0,3,0,0,0,1,1,15,63,11,2,1,5,2
29440,6,2020,49872,1,2,1,150,4,3,3,0,0,3,0,0,0,2,1,15,63,11,2,1,5,2
29441,6,2020,49872,1,2,1,150,4,3,3,0,0,3,0,0,0,3,1,15,63,2,2,1,5,2
29442,6,2020,49925,1,7,1,30,1,4,3,1,3,4,0,0,2,1,1,3,17,11,2,1,5,2
29443,6,2020,49925,1,7,1,30,1,4,3,1,3,4,0,0,2,2,1,3,17,11,2,1,5,2
29444,10,2020,49974,1,7,2,190,5,3,3,1,3,4,0,0,2,1,1,19,88,6,1,2,5,4
29445,7,2020,49978,2,4,1,90,3,4,1,1,3,1,2,2,3,1,1,9,47,2,1,2,5,3
29446,7,2020,50009,1,7,2,120,3,2,3,4,3,4,0,0,4,1,1,12,58,2,1,2,2,3
29447,7,2020,50009,1,7,2,120,3,2,3,4,3,4,0,0,4,2,1,12,58,2,1,2,2,3
29448,9,2020,50018,2,4,1,40,2,4,1,1,3,1,1,1,2,1,1,4,21,9,2,1,5,3
29449,3,2020,50023,2,4,1,60,2,4,1,1,3,1,1,1,2,1,1,6,30,2,2,1,5,1
29450,8,2020,50045,2,4,3,110,3,3,1,1,3,1,1,2,4,1,1,11,44,2,2,1,5,3
29451,8,2020,50055,1,2,1,70,1,3,1,2,2,3,2,2,6,1,1,7,10,1,2,1,2,3
29452,8,2020,50055,1,2,1,70,1,3,1,2,2,3,2,2,6,2,1,7,10,1,2,1,5,3
29453,9,2020,50065,2,5,3,20,1,4,1,2,3,1,2,1,6,1,1,1,1,4,2,1,5,3
29454,1,2020,50110,2,3,1,30,1,4,1,1,3,1,1,2,2,1,1,3,16,1,2,1,5,1
29455,1,2020,50110,2,3,1,30,1,4,1,1,3,1,1,2,2,2,1,1,103,1,2,1,5,1
29456,1,2020,50124,1,6,2,80,2,4,1,1,3,1,1,2,2,1,1,8,38,1,1,2,5,1
29457,1,2020,50124,1,6,2,80,2,4,1,1,3,1,1,2,2,2,1,8,37,1,1,2,5,1
29458,11,2020,50175,1,1,1,50,2,1,0,0,0,0,0,0,0,1,1,5,24,1,1,3,5,4
29459,11,2020,50175,1,1,1,50,2,1,0,0,0,0,0,0,0,2,1,5,24,1,1,3,5,4
29460,1,2020,50205,1,3,2,150,4,3,1,1,3,1,1,2,2,1,1,3,15,7,2,1,1,1
29461,7,2020,50212,2,6,2,80,2,3,1,2,3,1,1,2,4,1,1,6,32,2,1,4,5,3
29462,8,2020,50214,1,5,2,90,3,3,1,1,3,1,1,2,2,1,1,9,53,1,1,2,5,3
29463,7,2020,50240,1,7,2,200,5,1,3,4,3,4,0,0,4,1,1,20,91,4,1,2,5,3
29464,7,2020,50262,2,6,2,30,1,2,1,4,3,1,0,0,4,1,1,3,12,2,2,1,5,3
29465,7,2020,50262,2,6,2,30,1,2,1,4,3,1,0,0,4,2,1,3,14,1,1,2,5,3
29466,7,2020,50262,2,6,2,30,1,2,1,4,3,1,0,0,4,3,1,3,97,1,1,2,5,3
29467,7,2020,50290,1,6,2,130,4,4,1,1,3,1,1,2,2,1,1,13,66,1,1,2,5,3
29468,2,2020,50338,2,5,2,30,1,4,1,1,3,1,1,2,2,1,1,3,17,2,1,4,5,1
29469,6,2020,50350,2,6,2,40,2,2,3,1,3,4,0,0,4,1,1,5,25,2,1,2,5,2
29470,8,2020,50353,1,4,1,50,2,2,1,2,1,1,1,2,6,1,1,5,27,1,2,1,5,3
29471,6,2020,50354,1,3,1,50,2,3,1,2,3,1,1,2,4,1,1,5,28,2,2,1,5,2
29472,6,2020,50354,1,3,1,50,2,3,1,2,3,1,1,2,4,2,1,5,28,2,2,1,5,2
29473,9,2020,50382,2,3,2,20,1,4,1,1,2,1,1,2,2,1,1,2,7,1,1,3,5,3
29474,9,2020,50382,2,3,2,20,1,4,1,1,2,1,1,2,2,2,1,2,7,1,1,3,5,3
29475,9,2020,50382,2,3,2,20,1,4,1,1,2,1,1,2,2,3,1,2,7,1,1,3,5,3
29476,8,2020,50411,2,7,2,50,2,2,3,0,0,3,0,0,0,1,1,5,24,1,1,2,5,3
29477,6,2020,50412,1,2,1,30,1,2,3,0,0,3,0,0,0,1,1,1,103,1,1,3,5,2
29478,6,2020,50412,1,2,1,30,1,2,3,0,0,3,0,0,0,2,1,7,9,1,1,3,5,2
29479,5,2020,50414,2,6,2,110,3,3,3,1,3,3,0,0,4,1,1,11,43,1,1,2,5,2
29480,1,2020,50425,1,7,2,10,1,3,3,1,3,4,0,0,3,1,1,1,4,1,1,2,5,1
29481,1,2020,50443,1,6,2,50,2,3,1,3,3,1,0,0,2,1,1,5,23,1,1,2,5,1
29482,7,2020,50445,1,5,2,150,4,3,1,1,3,1,1,2,2,1,1,18,78,8,1,3,5,3
29483,11,2020,50446,1,5,1,150,4,2,3,2,3,2,0,0,6,1,1,15,63,2,2,1,7,4
29484,8,2020,50493,1,3,2,150,4,2,1,4,1,1,0,0,5,1,1,15,61,1,1,3,5,3
29485,11,2020,50538,2,2,1,60,2,2,3,0,0,3,0,0,0,1,1,6,30,1,1,4,5,4
29486,11,2020,50538,2,2,1,60,2,2,3,0,0,3,0,0,0,2,1,6,30,1,1,3,5,4
29487,11,2020,50538,2,2,1,60,2,2,3,0,0,3,0,0,0,3,1,6,30,1,1,3,5,4
29488,10,2020,50546,1,6,3,50,2,2,1,1,3,1,1,2,2,1,1,5,28,1,2,1,5,4
29489,12,2020,50552,1,5,2,30,1,2,1,2,3,1,1,2,3,1,1,3,20,2,1,2,5,4
29490,10,2020,50563,2,4,1,120,3,4,2,0,0,3,0,0,0,1,1,12,58,4,2,1,5,4
29491,8,2020,50592,2,5,2,30,1,2,1,1,3,1,1,2,3,1,1,1,3,6,2,1,5,3
29492,8,2020,50625,2,6,2,120,3,1,3,0,0,3,0,0,0,1,1,12,58,1,2,1,5,3
29493,7,2020,50631,2,5,2,200,5,2,3,0,0,3,0,0,0,1,1,20,92,2,1,2,5,3
29494,5,2020,50638,2,5,3,90,3,2,1,2,3,1,2,1,5,1,1,9,46,1,1,2,5,2
29495,1,2020,50650,1,6,3,120,3,4,1,3,3,1,0,0,2,1,1,12,58,7,2,1,9,1
29496,1,2020,50650,1,6,3,120,3,4,1,3,3,1,0,0,2,2,1,12,58,7,2,1,9,1
29497,1,2020,50650,1,6,3,120,3,4,1,3,3,1,0,0,2,3,1,12,58,7,2,1,9,1
29498,1,2020,50684,2,7,2,70,1,2,3,3,3,4,0,0,1,1,1,9,45,5,1,2,5,1
29499,1,2020,50684,2,7,2,70,1,2,3,3,3,4,0,0,1,2,1,9,45,5,1,2,5,1
29500,2,2020,50686,2,8,4,200,5,1,3,2,3,3,0,0,5,1,1,20,111,1,2,1,6,1
29501,10,2020,50687,2,1,1,30,1,1,0,0,0,0,0,0,0,1,1,3,108,1,1,3,5,4
29502,12,2020,50694,1,5,2,80,2,4,1,3,3,1,0,0,2,1,1,1,6,6,1,4,5,4
